OBJECTID,FKLPROVID,SPROVINCE,FKLMUNICID,SMUNICIPAL,FKLWARDID,PKLVDNUMBE
243,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300022.00000,10251425.00000
244,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300019.00000,10251436.00000
245,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300021.00000,10251447.00000
246,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300036.00000,10251458.00000
247,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300019.00000,10251469.00000
248,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300019.00000,10251470.00000
249,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300018.00000,10251481.00000
250,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300016.00000,10251492.00000
251,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300021.00000,10251504.00000
252,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300019.00000,10251515.00000
253,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300021.00000,10251526.00000
254,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300021.00000,10251537.00000
255,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300024.00000,10251548.00000
256,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300022.00000,10251559.00000
257,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300024.00000,10251560.00000
258,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300024.00000,10251571.00000
259,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300024.00000,10251582.00000
260,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300054.00000,10251841.00000
261,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300015.00000,10251605.00000
262,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300018.00000,10251616.00000
263,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300036.00000,10251627.00000
264,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300060.00000,10251638.00000
265,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300055.00000,10251649.00000
266,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300029.00000,10251650.00000
267,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300003.00000,10251661.00000
268,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300009.00000,10251672.00000
269,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300008.00000,10251683.00000
270,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300009.00000,10251694.00000
271,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300014.00000,10251706.00000
272,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300014.00000,10251717.00000
273,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300023.00000,10251728.00000
274,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300026.00000,10251739.00000
275,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300030.00000,10251740.00000
276,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300025.00000,10251751.00000
277,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300036.00000,10251762.00000
278,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300035.00000,10251773.00000
279,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300037.00000,10251784.00000
280,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300041.00000,10251795.00000
281,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300029.00000,10251807.00000
282,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300060.00000,10251818.00000
283,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300055.00000,10251829.00000
284,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300058.00000,10251830.00000
285,1.00000,Eastern Cape,1105.00000,EC104 - Makana [Grahamstown],21004001.00000,10260010.00000
286,1.00000,Eastern Cape,1103.00000,EC102 - Blue Crane Route [Somerset East],21002003.00000,10270011.00000
287,1.00000,Eastern Cape,1103.00000,EC102 - Blue Crane Route [Somerset East],21002002.00000,10270022.00000
288,1.00000,Eastern Cape,1103.00000,EC102 - Blue Crane Route [Somerset East],21002005.00000,10270033.00000
289,1.00000,Eastern Cape,1103.00000,EC102 - Blue Crane Route [Somerset East],21002005.00000,10270044.00000
290,1.00000,Eastern Cape,1103.00000,EC102 - Blue Crane Route [Somerset East],21002002.00000,10270055.00000
291,1.00000,Eastern Cape,1103.00000,EC102 - Blue Crane Route [Somerset East],21002003.00000,10270077.00000
292,1.00000,Eastern Cape,1109.00000,EC108 - Kouga [Humansdorp],21008012.00000,10280012.00000
293,1.00000,Eastern Cape,1109.00000,EC108 - Kouga [Humansdorp],21008012.00000,10280023.00000
294,1.00000,Eastern Cape,1108.00000,EC107 - Baviaans [Willowmore],21007002.00000,10290013.00000
295,1.00000,Eastern Cape,1108.00000,EC107 - Baviaans [Willowmore],21007002.00000,10290024.00000
296,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300042.00000,10300015.00000
297,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300042.00000,10300026.00000
298,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300042.00000,10300037.00000
299,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300043.00000,10300048.00000
300,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300043.00000,10300059.00000
301,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300044.00000,10300060.00000
302,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300044.00000,10300071.00000
303,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300043.00000,10300082.00000
304,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300044.00000,10300093.00000
305,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300044.00000,10300105.00000
306,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300045.00000,10300116.00000
307,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300045.00000,10300127.00000
308,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300047.00000,10300138.00000
309,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300047.00000,10300149.00000
310,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300047.00000,10300150.00000
311,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300046.00000,10300161.00000
312,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300046.00000,10300172.00000
313,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300046.00000,10300183.00000
314,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300046.00000,10300194.00000
315,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300051.00000,10300206.00000
316,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300051.00000,10300217.00000
317,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300051.00000,10300228.00000
318,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300051.00000,10300239.00000
319,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300048.00000,10300240.00000
320,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300048.00000,10300251.00000
321,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300048.00000,10300262.00000
322,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300049.00000,10300273.00000
323,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300050.00000,10300284.00000
324,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300050.00000,10300295.00000
325,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300050.00000,10300307.00000
326,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300049.00000,10300318.00000
327,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300050.00000,10300329.00000
328,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300053.00000,10300330.00000
329,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300049.00000,10300341.00000
330,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300049.00000,10300352.00000
331,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300045.00000,10300363.00000
332,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300047.00000,10300385.00000
333,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300043.00000,10300396.00000
334,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300045.00000,10300408.00000
335,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300045.00000,10300420.00000
336,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300053.00000,10300431.00000
337,1.00000,Eastern Cape,1108.00000,EC107 - Baviaans [Willowmore],21007003.00000,10310016.00000
338,1.00000,Eastern Cape,1108.00000,EC107 - Baviaans [Willowmore],21007001.00000,10310027.00000
339,1.00000,Eastern Cape,1108.00000,EC107 - Baviaans [Willowmore],21007003.00000,10310038.00000
340,1.00000,Eastern Cape,1108.00000,EC107 - Baviaans [Willowmore],21007004.00000,10310049.00000
341,1.00000,Eastern Cape,1108.00000,EC107 - Baviaans [Willowmore],21007003.00000,10310050.00000
342,1.00000,Eastern Cape,1102.00000,EC101 - Camdeboo [Graaff-Reinet],21001007.00000,10320017.00000
343,1.00000,Eastern Cape,1102.00000,EC101 - Camdeboo [Graaff-Reinet],21001001.00000,10320028.00000
344,1.00000,Eastern Cape,1105.00000,EC104 - Makana [Grahamstown],21004001.00000,10330018.00000
345,1.00000,Eastern Cape,1105.00000,EC104 - Makana [Grahamstown],21004014.00000,10330029.00000
346,1.00000,Eastern Cape,1105.00000,EC104 - Makana [Grahamstown],21004004.00000,10330030.00000
347,1.00000,Eastern Cape,1105.00000,EC104 - Makana [Grahamstown],21004014.00000,10330041.00000
348,1.00000,Eastern Cape,1105.00000,EC104 - Makana [Grahamstown],21004013.00000,10330052.00000
349,1.00000,Eastern Cape,1105.00000,EC104 - Makana [Grahamstown],21004013.00000,10330063.00000
350,1.00000,Eastern Cape,1105.00000,EC104 - Makana [Grahamstown],21004001.00000,10330074.00000
351,1.00000,Eastern Cape,1105.00000,EC104 - Makana [Grahamstown],21004013.00000,10330085.00000
352,1.00000,Eastern Cape,1105.00000,EC104 - Makana [Grahamstown],21004001.00000,10330096.00000
353,1.00000,Eastern Cape,1105.00000,EC104 - Makana [Grahamstown],21004013.00000,10330108.00000
354,1.00000,Eastern Cape,1105.00000,EC104 - Makana [Grahamstown],21004001.00000,10330119.00000
355,1.00000,Eastern Cape,1106.00000,EC105 - Ndlambe [Port Alfred],21005003.00000,10340020.00000
356,1.00000,Eastern Cape,1107.00000,EC106 - Sundays River Valley [Kirkwood],21006003.00000,10340031.00000
357,1.00000,Eastern Cape,1107.00000,EC106 - Sundays River Valley [Kirkwood],21006003.00000,10340042.00000
358,1.00000,Eastern Cape,1106.00000,EC105 - Ndlambe [Port Alfred],21005002.00000,10340053.00000
359,1.00000,Eastern Cape,1107.00000,EC106 - Sundays River Valley [Kirkwood],21006004.00000,10340064.00000
360,1.00000,Eastern Cape,1107.00000,EC106 - Sundays River Valley [Kirkwood],21006004.00000,10340075.00000
361,1.00000,Eastern Cape,1107.00000,EC106 - Sundays River Valley [Kirkwood],21006008.00000,10340086.00000
362,1.00000,Eastern Cape,1106.00000,EC105 - Ndlambe [Port Alfred],21005003.00000,10350010.00000
363,1.00000,Eastern Cape,1106.00000,EC105 - Ndlambe [Port Alfred],21005006.00000,10350021.00000
364,1.00000,Eastern Cape,1106.00000,EC105 - Ndlambe [Port Alfred],21005006.00000,10350032.00000
365,1.00000,Eastern Cape,1106.00000,EC105 - Ndlambe [Port Alfred],21005006.00000,10350043.00000
366,1.00000,Eastern Cape,1106.00000,EC105 - Ndlambe [Port Alfred],21005006.00000,10350054.00000
367,1.00000,Eastern Cape,1105.00000,EC104 - Makana [Grahamstown],21004013.00000,10350065.00000
368,1.00000,Eastern Cape,1106.00000,EC105 - Ndlambe [Port Alfred],21005006.00000,10350076.00000
369,1.00000,Eastern Cape,1105.00000,EC104 - Makana [Grahamstown],21004013.00000,10350087.00000
370,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300040.00000,10360011.00000
371,1.00000,Eastern Cape,1106.00000,EC105 - Ndlambe [Port Alfred],21005002.00000,10370012.00000
372,1.00000,Eastern Cape,1102.00000,EC101 - Camdeboo [Graaff-Reinet],21001007.00000,10380035.00000
373,1.00000,Eastern Cape,1109.00000,EC108 - Kouga [Humansdorp],21008010.00000,10390014.00000
374,1.00000,Eastern Cape,1109.00000,EC108 - Kouga [Humansdorp],21008010.00000,10390025.00000
375,1.00000,Eastern Cape,1109.00000,EC108 - Kouga [Humansdorp],21008010.00000,10390036.00000
376,1.00000,Eastern Cape,1109.00000,EC108 - Kouga [Humansdorp],21008007.00000,10390047.00000
377,1.00000,Eastern Cape,1109.00000,EC108 - Kouga [Humansdorp],21008007.00000,10390058.00000
378,1.00000,Eastern Cape,1109.00000,EC108 - Kouga [Humansdorp],21008007.00000,10390069.00000
379,1.00000,Eastern Cape,1109.00000,EC108 - Kouga [Humansdorp],21008013.00000,10390070.00000
380,1.00000,Eastern Cape,1109.00000,EC108 - Kouga [Humansdorp],21008013.00000,10390081.00000
381,1.00000,Eastern Cape,1109.00000,EC108 - Kouga [Humansdorp],21008007.00000,10390092.00000
382,1.00000,Eastern Cape,1109.00000,EC108 - Kouga [Humansdorp],21008007.00000,10390104.00000
383,1.00000,Eastern Cape,1110.00000,EC109 - Kou-Kamma [Kareedouw],21009002.00000,10400016.00000
384,1.00000,Eastern Cape,1110.00000,EC109 - Kou-Kamma [Kareedouw],21009006.00000,10400027.00000
385,1.00000,Eastern Cape,1110.00000,EC109 - Kou-Kamma [Kareedouw],21009005.00000,10400038.00000
386,1.00000,Eastern Cape,1109.00000,EC108 - Kouga [Humansdorp],21008001.00000,10400049.00000
387,1.00000,Eastern Cape,1109.00000,EC108 - Kouga [Humansdorp],21008005.00000,10400050.00000
388,1.00000,Eastern Cape,1110.00000,EC109 - Kou-Kamma [Kareedouw],21009006.00000,10400061.00000
389,1.00000,Eastern Cape,1110.00000,EC109 - Kou-Kamma [Kareedouw],21009005.00000,10400072.00000
390,1.00000,Eastern Cape,1110.00000,EC109 - Kou-Kamma [Kareedouw],21009005.00000,10400083.00000
391,1.00000,Eastern Cape,1109.00000,EC108 - Kouga [Humansdorp],21008001.00000,10400094.00000
392,1.00000,Eastern Cape,1110.00000,EC109 - Kou-Kamma [Kareedouw],21009004.00000,10400106.00000
393,1.00000,Eastern Cape,1110.00000,EC109 - Kou-Kamma [Kareedouw],21009004.00000,10400117.00000
394,1.00000,Eastern Cape,1110.00000,EC109 - Kou-Kamma [Kareedouw],21009006.00000,10400128.00000
395,1.00000,Eastern Cape,1110.00000,EC109 - Kou-Kamma [Kareedouw],21009005.00000,10400139.00000
396,1.00000,Eastern Cape,1109.00000,EC108 - Kouga [Humansdorp],21008008.00000,10400140.00000
397,1.00000,Eastern Cape,1109.00000,EC108 - Kouga [Humansdorp],21008015.00000,10400151.00000
398,1.00000,Eastern Cape,1104.00000,EC103 - Ikwezi [Jansenville],21003001.00000,10410017.00000
399,1.00000,Eastern Cape,1104.00000,EC103 - Ikwezi [Jansenville],21003004.00000,10410028.00000
400,1.00000,Eastern Cape,1104.00000,EC103 - Ikwezi [Jansenville],21003002.00000,10410039.00000
401,1.00000,Eastern Cape,1104.00000,EC103 - Ikwezi [Jansenville],21003004.00000,10410040.00000
402,1.00000,Eastern Cape,1104.00000,EC103 - Ikwezi [Jansenville],21003004.00000,10410051.00000
403,1.00000,Eastern Cape,1110.00000,EC109 - Kou-Kamma [Kareedouw],21009001.00000,10420018.00000
404,1.00000,Eastern Cape,1110.00000,EC109 - Kou-Kamma [Kareedouw],21009002.00000,10420029.00000
405,1.00000,Eastern Cape,1110.00000,EC109 - Kou-Kamma [Kareedouw],21009001.00000,10420030.00000
406,1.00000,Eastern Cape,1110.00000,EC109 - Kou-Kamma [Kareedouw],21009001.00000,10420041.00000
407,1.00000,Eastern Cape,1110.00000,EC109 - Kou-Kamma [Kareedouw],21009003.00000,10420052.00000
408,1.00000,Eastern Cape,1110.00000,EC109 - Kou-Kamma [Kareedouw],21009002.00000,10420063.00000
409,1.00000,Eastern Cape,1110.00000,EC109 - Kou-Kamma [Kareedouw],21009003.00000,10420074.00000
410,1.00000,Eastern Cape,1110.00000,EC109 - Kou-Kamma [Kareedouw],21009002.00000,10420085.00000
411,1.00000,Eastern Cape,1107.00000,EC106 - Sundays River Valley [Kirkwood],21006005.00000,10430019.00000
412,1.00000,Eastern Cape,1107.00000,EC106 - Sundays River Valley [Kirkwood],21006008.00000,10430020.00000
413,1.00000,Eastern Cape,1107.00000,EC106 - Sundays River Valley [Kirkwood],21006008.00000,10430031.00000
414,1.00000,Eastern Cape,1107.00000,EC106 - Sundays River Valley [Kirkwood],21006007.00000,10430042.00000
415,1.00000,Eastern Cape,1107.00000,EC106 - Sundays River Valley [Kirkwood],21006007.00000,10430053.00000
416,1.00000,Eastern Cape,1107.00000,EC106 - Sundays River Valley [Kirkwood],21006005.00000,10430064.00000
417,1.00000,Eastern Cape,1107.00000,EC106 - Sundays River Valley [Kirkwood],21006006.00000,10430075.00000
418,1.00000,Eastern Cape,1107.00000,EC106 - Sundays River Valley [Kirkwood],21006006.00000,10430086.00000
419,1.00000,Eastern Cape,1107.00000,EC106 - Sundays River Valley [Kirkwood],21006007.00000,10430097.00000
420,1.00000,Eastern Cape,1107.00000,EC106 - Sundays River Valley [Kirkwood],21006008.00000,10430109.00000
421,1.00000,Eastern Cape,1107.00000,EC106 - Sundays River Valley [Kirkwood],21006008.00000,10430110.00000
422,1.00000,Eastern Cape,1107.00000,EC106 - Sundays River Valley [Kirkwood],21006003.00000,10430121.00000
423,1.00000,Eastern Cape,1107.00000,EC106 - Sundays River Valley [Kirkwood],21006006.00000,10430132.00000
424,1.00000,Eastern Cape,1107.00000,EC106 - Sundays River Valley [Kirkwood],21006008.00000,10430154.00000
425,1.00000,Eastern Cape,1107.00000,EC106 - Sundays River Valley [Kirkwood],21006007.00000,10430176.00000
426,1.00000,Eastern Cape,1107.00000,EC106 - Sundays River Valley [Kirkwood],21006002.00000,10430187.00000
427,1.00000,Eastern Cape,1107.00000,EC106 - Sundays River Valley [Kirkwood],21006003.00000,10430198.00000
428,1.00000,Eastern Cape,1107.00000,EC106 - Sundays River Valley [Kirkwood],21006005.00000,10430200.00000
429,1.00000,Eastern Cape,1107.00000,EC106 - Sundays River Valley [Kirkwood],21006006.00000,10430211.00000
430,1.00000,Eastern Cape,1107.00000,EC106 - Sundays River Valley [Kirkwood],21006007.00000,10430222.00000
431,1.00000,Eastern Cape,1109.00000,EC108 - Kouga [Humansdorp],21008001.00000,10440010.00000
432,1.00000,Eastern Cape,1103.00000,EC102 - Blue Crane Route [Somerset East],21002004.00000,10450022.00000
433,1.00000,Eastern Cape,1103.00000,EC102 - Blue Crane Route [Somerset East],21002004.00000,10450033.00000
434,1.00000,Eastern Cape,1103.00000,EC102 - Blue Crane Route [Somerset East],21002006.00000,10450044.00000
435,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300040.00000,10460012.00000
436,1.00000,Eastern Cape,1001.00000,NMA - Nelson Mandela Bay [Port Elizabeth],29300040.00000,10460023.00000
